delivery_partner_id,name,city,vehicle_type,rating
4349,Tammy Joseph,Jamnagar,scooter,4.2
4350,Lori Powers,Patan,bike,3.7
4351,Heather Ramirez,Palanpur,bicycle,4.8
4352,Richard Lee,Palanpur,scooter,4.4
4353,Tina Price,Patan,scooter,3.6
4354,Curtis Giles,Bhavnagar,bicycle,4.1
4355,Anthony Burns,Botad,scooter,4.5
4356,Lisa Harvey,Dahod,scooter,4.5
4357,Alexis Ortiz,Anand,bicycle,4.3
4358,William Jordan,Navsari,bike,4.2
4359,Scott Davis,Godhra,bicycle,4.2
4360,Anthony Hines,Vadodara,bicycle,4.1
4361,Jessica Andrews,Anand,bicycle,4.4
4362,Charles Anderson,Deesa,bike,4.3
4363,Terry Tucker,Gandhinagar,bicycle,4.3
4364,Cassandra Johnson,Deesa,bicycle,3.5
4365,Luis Brown,Botad,bike,4.7
4366,Mitchell Smith,Bhavnagar,bike,3.8
4367,Marcus Gonzalez,Godhra,bicycle,4.0
4368,William Zamora,Bhavnagar,bicycle,4.6
4369,David Jackson,Porbandar,scooter,3.5
4370,Marcus Fleming,Navsari,bicycle,4.6
4371,Tracy Gutierrez,Deesa,scooter,4.7
4372,Joseph Gibbs,Himmatnagar,scooter,4.0
4373,Taylor Mclean,Botad,bicycle,3.5
4374,Sharon Joyce,Vyara,scooter,4.7
4375,Sarah King,Mehsana,scooter,3.8
4376,Jennifer Mckenzie,Surendranagar,bike,4.7
4377,Mark Frazier,Botad,bike,4.7
4378,Frank Simmons,Gandhinagar,bicycle,4.0
4379,Eric Hunter,Gandhinagar,bike,3.6
4380,Regina Hendrix,Godhra,bicycle,3.7
4381,Ryan Jones,Rajkot,bicycle,4.5
4382,Christopher Wong,Ankleshwar,bike,4.8
4383,Craig Gomez,Bharuch,scooter,4.5
4384,Trevor Gregory,Nadiad,scooter,4.1
4385,Daniel Yang,Porbandar,bike,4.2
4386,Terry Wells,Botad,bike,4.8
4387,Daniel Martin,Deesa,scooter,4.4
4388,Bridget Lowe,Botad,bicycle,4.4
4389,Benjamin Greer,Dahod,scooter,4.0
4390,Casey Morgan,Patan,scooter,3.8
4391,Hannah Gill,Junagadh,scooter,3.8
4392,Jeffrey Dudley,Jamnagar,bicycle,4.2
4393,Brad Haley,Porbandar,bike,4.5
4394,Debbie Thornton,Ankleshwar,scooter,4.5
4395,Robert Chavez,Morbi,scooter,3.7
4396,Tammy King,Himmatnagar,bicycle,4.8
4397,David Lyons,Amreli,scooter,4.0
4398,Maria Johnson,Vapi,bicycle,3.7
4399,Johnny Roberts,Bhavnagar,scooter,3.6
4400,Juan Barton,Vapi,scooter,4.1
4401,Amy Ellis,Botad,bicycle,4.3
4402,Bradley Pratt,Dahod,scooter,4.4
4403,April Bryant,Godhra,bicycle,3.8
4404,Paige Lewis,Surendranagar,bicycle,4.6
4405,Brent Holmes,Ankleshwar,bike,4.4
4406,John Stafford,Patan,bike,3.8
4407,Vickie Carter,Ahmedabad,bicycle,4.2
4408,James Blair,Palanpur,scooter,4.2
4409,Daniel Brown,Ankleshwar,bike,4.1
4410,Alan Vazquez,Vadodara,bike,4.9
4411,Alexis Odom,Palanpur,bike,4.1
4412,Steven Santana,Anand,bike,4.2
4413,Dominic Morris,Gandhinagar,bike,4.6
4414,Kelly Craig,Botad,scooter,4.7
4415,Molly Ramirez,Palanpur,bike,4.5
4416,Michael Brown,Godhra,scooter,3.9
4417,Christine Vega,Modasa,scooter,3.8
4418,Nicholas Ross,Ankleshwar,bicycle,4.9
4419,Alexander Walker,Bhavnagar,bike,3.5
4420,Sarah Salinas,Mehsana,scooter,3.6
4421,Maria Wallace,Surendranagar,scooter,4.6
4422,Mrs. Laura Ware,Dahod,bike,4.2
4423,Jason Zhang,Mehsana,scooter,4.1
4424,Amy Small,Rajkot,bicycle,4.0
4425,Maureen Khan,Navsari,scooter,4.2
4426,Zachary Sims,Ahmedabad,scooter,4.4
4427,William Weber,Vadodara,bicycle,3.7
4428,James Jenkins,Modasa,bicycle,3.6
4429,Mr. Jerry Velasquez,Jamnagar,scooter,4.4
4430,Steven Lester,Patan,bike,3.8
4431,Catherine Harris,Vapi,bike,4.6
4432,Oscar Jones,Rajkot,scooter,4.7
4433,Nancy Ward,Bharuch,bike,4.6
4434,Catherine Nelson,Vyara,bicycle,4.1
4435,Steven Pearson,Ahmedabad,bicycle,4.3
4436,Sharon Meyers,Bhavnagar,bike,4.4
4437,Lauren Williams,Amreli,bicycle,4.4
4438,Erika Merritt,Rajkot,bicycle,4.8
4439,Renee Smith,Nadiad,bike,4.4
4440,Jennifer Martin,Kalol,scooter,4.1
4441,Christina Lee,Botad,bike,4.1
4442,Tyler Johnston,Vadodara,bike,4.1
4443,Charles Dawson,Patan,scooter,3.9
4444,Damon Martinez,Veraval,scooter,4.6
4445,Walter Scott,Veraval,bicycle,4.5
4446,Michele Ashley,Surat,scooter,4.4
4447,Joshua Mccarthy,Veraval,bike,4.8
4448,Michael Duarte,Surendranagar,scooter,4.6
4449,Richard Thompson,Modasa,bike,4.3
4450,Chelsea Lopez,Bhavnagar,bicycle,4.2
4451,Allen Weiss,Surendranagar,bicycle,4.7
4452,Joshua Jackson,Anand,bike,4.6
4453,Lauren Freeman,Modasa,bike,4.9
4454,James Peterson,Bharuch,bike,4.9
4455,John Wheeler,Himmatnagar,scooter,3.6
4456,Sandra Sanchez,Himmatnagar,bicycle,3.9
4457,Tony Singh,Mehsana,bike,4.5
4458,Aaron Smith,Navsari,bicycle,3.8
4459,Andrea Austin,Anand,scooter,4.6
4460,Deborah Franco,Rajkot,bike,3.6
4461,Maria Holmes,Valsad,bike,3.8
4462,Shane Boyd,Bhavnagar,scooter,4.8
4463,Edward Yu,Kalol,bike,3.7
4464,Mr. Kyle Jensen,Ahmedabad,bicycle,3.7
4465,Michael Baker,Valsad,bike,3.6
4466,Kimberly Wilson,Himmatnagar,scooter,3.8
4467,Jasmine Garner,Navsari,bike,4.7
4468,Andrew Lara,Vadodara,bike,3.6
4469,Kyle Stephens,Veraval,bicycle,3.6
4470,Philip Hart,Porbandar,bicycle,4.8
4471,Keith Hughes,Vapi,scooter,3.8
4472,Hector Vargas,Vapi,scooter,3.8
4473,Larry Shaw,Vapi,scooter,3.5
4474,Alvin Gilmore,Godhra,bicycle,4.2
4475,Claudia Flores,Surat,bicycle,3.5
4476,Charles Terry,Kalol,scooter,4.7
4477,Jenna Garcia,Amreli,bike,4.4
4478,Nathan Martinez,Vadodara,bicycle,4.6
4479,Cheryl Haney,Rajkot,bicycle,4.2
4480,Samuel Hall,Deesa,bicycle,3.7
4481,Brittany Lewis,Bhavnagar,bike,3.9
4482,Stephen Galloway,Godhra,bicycle,3.9
4483,Amy Jarvis,Modasa,scooter,3.6
4484,Christopher Quinn,Veraval,scooter,4.7
4485,Trevor Mclean,Mehsana,scooter,4.4
4486,Christina Young,Deesa,scooter,4.3
4487,Mary Page,Vyara,bike,3.7
4488,Joseph Lee,Porbandar,bike,3.5
4489,Kevin Brooks,Vadodara,scooter,4.2
4490,Reginald Yang,Vyara,scooter,4.9
4491,Timothy Clark,Botad,bike,3.7
4492,Lori Henderson,Bhavnagar,bike,4.8
4493,Rita Graham,Rajkot,bicycle,4.1
4494,Amy Wilson,Dahod,scooter,4.5
4495,Mary Phillips,Godhra,bike,4.0
4496,Brian Henderson,Junagadh,bike,3.9
4497,Marvin Harrison,Gandhinagar,bicycle,3.9
4498,Joseph Owens,Vapi,bicycle,4.7
4499,Briana Butler,Jamnagar,bicycle,4.0
4500,Haley Castro DVM,Surat,scooter,4.7
4501,Gerald Bentley,Godhra,bicycle,4.5
4502,James Lynch,Veraval,bike,4.2
4503,Melissa Austin,Rajkot,bike,4.9
4504,Todd Christensen,Veraval,bike,4.7
4505,Kimberly Valenzuela,Modasa,bicycle,4.4
4506,Taylor Spears,Patan,scooter,3.7
4507,Daniel Lewis,Veraval,bike,3.9
4508,Robert Richards,Vadodara,bicycle,4.6
4509,Rebecca Mccarthy,Rajkot,bicycle,3.8
4510,Amy Rogers,Kalol,bike,3.8
4511,Melanie Decker,Vapi,scooter,4.4
4512,Joshua Nunez,Botad,bike,4.5
4513,Joseph Hill,Botad,scooter,4.0
4514,Matthew Morris,Dahod,scooter,3.5
4515,Edward Holden,Surendranagar,bike,4.6
4516,Melissa Clark,Bhavnagar,bicycle,3.9
4517,Robert Bush,Deesa,scooter,3.7
4518,Mark Mitchell,Veraval,scooter,4.7
4519,Lisa Morgan,Navsari,bike,4.0
4520,Ronald Sherman,Palanpur,scooter,4.0
4521,Jonathan Rogers,Anand,bike,4.5
4522,Courtney Johnson,Palanpur,bike,4.7
4523,Erica Rivera,Vapi,scooter,4.2
4524,Sheila Thornton,Godhra,bicycle,3.8
4525,Kyle Lang,Dahod,bicycle,3.6
4526,Justin Moran,Kalol,bicycle,3.7
4527,Miss Monica Turner DVM,Vadodara,bicycle,4.7
4528,Russell Greene,Ankleshwar,bike,4.9
4529,Melissa Mclaughlin,Morbi,bike,4.6
4530,Jessica Hughes,Kalol,bike,3.5
4531,Kimberly Hall,Anand,bike,3.6
4532,Jodi Short DDS,Junagadh,bicycle,4.0
4533,Michael Burton,Dahod,bicycle,4.7
4534,Kevin Bell,Surat,bike,3.8
4535,Matthew Mack,Godhra,bicycle,4.8
4536,Brian Johnson,Veraval,bike,3.6
4537,Dillon Thomas,Palanpur,scooter,4.1
4538,Keith Johnson,Jamnagar,bike,4.5
4539,Logan Rodriguez,Amreli,scooter,3.9
4540,Sandra Hill,Gandhinagar,scooter,3.9
4541,John Woodward,Kalol,bicycle,4.3
4542,Ariel Byrd,Anand,bicycle,4.9
4543,Ryan Thompson,Nadiad,bicycle,4.6
4544,Martha Crawford,Himmatnagar,bike,4.8
4545,Tara Lopez,Bharuch,scooter,3.6
4546,Justin Sanchez,Himmatnagar,bicycle,3.9
4547,Michael Clay,Modasa,bike,3.6
4548,Stephen Stevens,Rajkot,bike,3.5
4549,Lori Jacobson,Vapi,bike,4.2
4550,Mr. Kyle Nielsen,Palanpur,bike,4.1
4551,Jenna Sullivan,Modasa,bike,4.3
4552,Isabella Moore,Modasa,bicycle,4.7
4553,Julie Best,Junagadh,scooter,4.0
4554,Warren Price,Mehsana,bike,4.2
4555,Kevin Powell,Bharuch,bike,4.6
4556,Charles Carter,Dahod,scooter,4.1
4557,Sarah Evans,Ankleshwar,scooter,3.9
4558,Michele Rodriguez,Junagadh,bicycle,3.8
4559,Nicholas Armstrong,Patan,bike,4.3
4560,Malik Watkins,Kalol,bicycle,4.5
4561,Rachel Lawrence,Palanpur,bicycle,3.8
4562,Kevin Young,Junagadh,bike,4.7
4563,Daniel Mckenzie,Surat,bicycle,3.9
4564,Shannon Scott,Palanpur,bicycle,3.7
4565,Charles Taylor,Junagadh,scooter,4.6
4566,George Wallace,Surat,bike,4.9
4567,Deborah Chase,Junagadh,bicycle,3.6
4568,Kimberly Williams,Valsad,bike,4.1
4569,Laurie Rodriguez,Surendranagar,bicycle,3.8
4570,Eric Martin,Godhra,scooter,4.1
4571,Thomas Jones,Valsad,bicycle,3.8
4572,Misty Clark,Junagadh,scooter,4.5
4573,Kenneth Kennedy,Bharuch,bike,4.5
4574,Mark Valenzuela,Anand,scooter,3.5
4575,Sarah Smith,Vapi,bicycle,3.5
4576,Joseph Walton,Botad,bike,4.7
4577,Christopher Bailey,Junagadh,bike,4.2
4578,Laura Dorsey,Vapi,bicycle,3.9
4579,David Lopez,Himmatnagar,bicycle,4.5
4580,Laura Scott,Bhavnagar,scooter,3.6
4581,Ryan Levine,Anand,bike,4.6
4582,Pamela Choi,Gandhinagar,bike,4.5
4583,Vanessa Martinez,Gandhinagar,scooter,4.4
4584,April Campbell,Palanpur,bike,3.5
4585,Nicole Moore,Morbi,bicycle,3.5
4586,Richard Berry,Ankleshwar,bicycle,4.1
4587,Holly Aguilar,Ankleshwar,bicycle,3.7
4588,Carmen Osborne,Junagadh,bicycle,3.6
4589,Lisa Santos,Nadiad,bicycle,3.9
4590,Beverly Wright,Vadodara,scooter,3.7
4591,Pamela Walker,Amreli,bicycle,4.8
4592,James Park,Deesa,scooter,4.8
4593,Nicholas Taylor,Kalol,scooter,4.3
4594,George Petty,Patan,bike,4.3
4595,Alexandria Brown,Modasa,bike,4.4
4596,Daniel Wheeler,Ankleshwar,scooter,4.2
4597,Courtney Thomas,Amreli,scooter,4.9
4598,Patricia Sanchez,Palanpur,bicycle,3.6
4599,Trevor Lopez,Ankleshwar,scooter,4.6
4600,Kevin Austin,Rajkot,bicycle,3.6
4601,Brady Rodriguez,Surendranagar,bike,4.0
4602,Thomas Roberts,Modasa,scooter,4.5
4603,Samantha Daniel,Surat,bike,3.9
4604,Matthew Burns,Amreli,bike,4.0
4605,Rebecca Morgan,Botad,scooter,3.7
4606,Breanna White,Modasa,bike,4.8
4607,David Buck,Botad,bicycle,4.9
4608,Manuel Carter,Jamnagar,scooter,4.1
4609,Michael Aguirre,Modasa,bicycle,3.8
4610,Kathryn Blevins,Mehsana,scooter,4.3
4611,Thomas Davis,Mehsana,bike,4.2
4612,Karen Rosario,Ahmedabad,scooter,3.8
4613,Evan Miller,Amreli,bike,4.5
4614,Nicholas Gates,Himmatnagar,bicycle,4.8
4615,Emily Moody,Bharuch,bicycle,3.8
4616,John Walker,Valsad,scooter,3.7
4617,Lindsey Bradford,Morbi,bicycle,3.6
4618,Kellie Espinoza,Vapi,bicycle,3.6
4619,Manuel Boyle,Valsad,bicycle,3.7
4620,Charles Randall,Surat,bicycle,4.9
4621,Adam Gonzalez,Himmatnagar,bicycle,4.2
4622,Jason Smith,Patan,scooter,4.4
4623,John Rivera,Junagadh,bicycle,4.7
4624,Robert Coleman,Valsad,scooter,3.6
4625,Justin Wilson,Veraval,bike,4.5
4626,Jacob Arnold,Morbi,scooter,4.4
4627,Erin Olsen,Jamnagar,bicycle,4.7
4628,Stacy Bradshaw,Patan,bicycle,4.7
4629,Bryan Jenkins,Junagadh,scooter,3.6
4630,Kirsten Stevenson,Anand,bicycle,4.6
4631,Kevin Estrada,Rajkot,scooter,3.8
4632,Kimberly Lamb,Rajkot,bicycle,4.1
4633,Mark James,Porbandar,scooter,4.7
4634,Andrew Johnson,Porbandar,scooter,4.8
4635,Jessica Miller,Botad,bicycle,3.7
4636,Jack Huber,Mehsana,scooter,4.8
4637,Mrs. Lindsay Perez,Amreli,bike,4.4
4638,Megan Alexander,Anand,scooter,3.7
4639,Trevor Lopez,Bhavnagar,bicycle,4.7
4640,Christina Bell,Vyara,bike,4.6
4641,Patricia Cruz,Kalol,bicycle,3.8
4642,Stephen Everett,Morbi,bike,3.7
4643,Elizabeth Daugherty,Modasa,scooter,4.5
4644,Jeffrey Rogers,Surendranagar,bike,4.4
4645,Teresa Richards,Valsad,bike,3.9
4646,Jose Brown,Godhra,scooter,4.1
4647,Kelly Morales,Surat,bike,4.2
4648,Michael Sullivan,Veraval,bicycle,3.6
4649,Amanda Lee,Jamnagar,bicycle,3.7
4650,Timothy Dixon,Kalol,bicycle,3.6
4651,Michelle Thompson,Rajkot,scooter,4.3
4652,Tracy Bailey,Junagadh,scooter,3.5
4653,Joel Waters,Porbandar,scooter,4.4
4654,Steven Pruitt,Veraval,bike,3.6
4655,Chris Browning,Vyara,bike,4.6
4656,Lisa Burch,Gandhinagar,scooter,4.6
4657,Diana Henry,Kalol,bike,4.2
4658,Brandon Perry,Gandhinagar,bicycle,4.3
4659,Garrett Mooney,Morbi,bike,4.1
4660,Bryan Ponce,Vyara,bicycle,4.0
4661,Henry Singh,Nadiad,bike,3.7
4662,Stephen Johnson,Valsad,scooter,4.2
4663,Travis Graham,Amreli,scooter,3.6
4664,Katherine Smith,Surat,scooter,3.8
4665,Howard Pena,Botad,bike,4.5
4666,Michael Ortiz,Surendranagar,bike,4.7
4667,James Marks,Gandhinagar,scooter,4.5
4668,Monique Anderson,Patan,bicycle,4.5
4669,Kenneth Larson,Himmatnagar,scooter,3.8
4670,Amber Owens,Godhra,scooter,4.1
4671,Leah Patterson MD,Jamnagar,bike,4.6
4672,Elizabeth Flores,Modasa,bicycle,4.1
4673,Rebecca Robinson,Porbandar,bike,3.8
4674,Sara Jones,Gandhinagar,scooter,4.8
4675,Troy Flores,Deesa,bike,3.7
4676,Brian Wood,Amreli,bicycle,4.6
4677,Michael Sanford,Veraval,bike,3.7
4678,Alicia Martinez,Nadiad,bike,3.6
4679,Kevin Gonzalez,Jamnagar,scooter,4.4
4680,Erin Paul,Vapi,bicycle,4.2
4681,Christopher Mullen Jr.,Palanpur,bike,4.7
4682,Alexa Becker,Godhra,bicycle,3.7
4683,Christina Anthony,Morbi,bicycle,4.5
4684,Mark Preston,Surat,scooter,4.5
4685,Jerry Lawson,Godhra,bike,4.5
4686,Michele Ware,Amreli,bike,4.7
4687,Lorraine Ortega,Valsad,bicycle,4.8
4688,Kevin Brown,Ankleshwar,bike,3.8
4689,Miranda Reilly,Vadodara,bike,4.6
4690,Lindsey Taylor,Amreli,bicycle,3.8
4691,Steven Fowler,Valsad,bicycle,3.9
4692,Miguel Johnson,Deesa,scooter,4.3
4693,Allison Smith,Morbi,bike,3.6
4694,Jared Coleman,Anand,bike,4.8
4695,Patricia Mitchell,Modasa,bicycle,3.7
4696,Justin Hill,Morbi,bike,4.0
4697,Cassandra Perez,Junagadh,scooter,4.8
4698,Mariah Herrera,Anand,bicycle,4.1
4699,Joshua Kim,Patan,bike,4.1
4700,Deborah Rojas,Navsari,scooter,4.5
4701,Stephanie Nixon,Amreli,bike,4.1
4702,Michael Wilson,Palanpur,bike,3.9
4703,Stephanie Roberts,Porbandar,bicycle,4.4
4704,Joel Thomas,Vadodara,bike,4.5
4705,Brandon Hull,Nadiad,bike,3.9
4706,Cindy Sherman,Bharuch,scooter,4.1
4707,Justin Sutton,Amreli,bike,4.9
4708,Jeremiah Bauer,Veraval,bicycle,4.0
4709,Barbara David,Surat,bike,3.9
4710,Kimberly Martin,Amreli,scooter,4.1
4711,Alexis Sanchez Jr.,Patan,bicycle,4.0
4712,Julia Hogan,Nadiad,bike,4.1
4713,Nicholas Riley,Porbandar,bike,3.7
4714,Katherine Simpson,Surendranagar,bicycle,4.1
4715,Patrick Chapman,Nadiad,bicycle,3.6
4716,Nicholas Guerra,Veraval,bike,4.7
4717,Nathan Smith,Modasa,scooter,3.8
4718,Scott Kemp,Porbandar,bike,4.5
4719,Amy Jimenez,Morbi,bike,4.0
4720,Jacqueline Mullins,Vadodara,bicycle,4.3
4721,Jay Webster,Anand,bike,4.2
4722,Sara Gonzalez,Vadodara,scooter,4.2
4723,Stephanie Mosley,Porbandar,bicycle,3.7
4724,Ryan Rodriguez,Surendranagar,bicycle,4.3
4725,Meghan Roberson,Palanpur,bike,4.2
4726,Pam Cuevas,Himmatnagar,bicycle,4.8
4727,James Patrick,Porbandar,scooter,4.6
4728,Brian Nolan,Valsad,bike,3.8
4729,Ariel Miller,Valsad,bicycle,4.1
4730,Michael Moss,Vyara,bike,4.2
4731,Mrs. Teresa Bean,Valsad,bicycle,4.0
4732,Patricia Martinez,Botad,scooter,3.5
4733,Robert Porter,Junagadh,bicycle,4.5
4734,Kimberly Perry,Mehsana,bicycle,3.6
4735,Stephanie Smith,Veraval,scooter,3.8
4736,Brandon Graves,Surendranagar,bicycle,4.9
4737,Jeff Miller,Gandhinagar,bike,4.8
4738,Christopher Mcclure,Surat,bicycle,4.4
4739,John Leon,Ankleshwar,bike,4.2
4740,John Stevens,Jamnagar,scooter,4.3
4741,David Brennan,Himmatnagar,bicycle,4.0
4742,Mark Woods,Godhra,bike,4.7
4743,Manuel Butler,Himmatnagar,bike,3.8
4744,Tracy Castillo,Vyara,scooter,4.0
4745,Denise Johnson,Surat,scooter,4.4
4746,Brandon Hunt,Bharuch,scooter,3.7
4747,Charles Crosby,Palanpur,scooter,4.9
4748,Alexander Mata,Anand,scooter,4.1
4749,Rebecca Garcia,Gandhinagar,bicycle,4.0
4750,Larry Cortez,Jamnagar,bicycle,4.2
4751,Danielle Martinez,Vadodara,scooter,4.4
4752,Paige Young,Modasa,scooter,4.4
4753,Maria Edwards,Navsari,bike,4.3
4754,Toni Rogers,Junagadh,bike,3.9
4755,Kimberly Russell,Palanpur,bicycle,3.8
4756,Daniel French,Vyara,scooter,4.4
4757,Scott Leonard,Vapi,bike,3.6
4758,Kevin Bailey,Ahmedabad,bike,4.4
4759,Jacob Sutton,Kalol,bike,4.4
4760,Jamie Rush,Vapi,scooter,4.5
4761,Charles Wilson,Morbi,scooter,4.0
4762,Bonnie Mathis,Surendranagar,bike,3.9
4763,Jessica Ward,Bhavnagar,scooter,4.2
4764,Lindsay Madden,Kalol,scooter,3.9
4765,Sarah Ford,Morbi,bicycle,4.1
4766,Mary Alexander,Veraval,bicycle,4.6
4767,Jennifer Singh,Bharuch,scooter,4.2
4768,Stephanie Brown,Dahod,bike,3.7
4769,Eric Bowman,Junagadh,bicycle,4.4
4770,Melanie Smith,Navsari,bicycle,4.4
4771,Andrew Riley,Palanpur,bicycle,4.7
4772,Jordan Cunningham,Dahod,scooter,4.5
4773,Jennifer Patton,Jamnagar,scooter,4.5
4774,Linda Graves,Nadiad,scooter,4.2
4775,Monica Burns,Vyara,bike,4.7
4776,Teresa Lynn,Patan,bike,3.9
4777,Warren Randall,Deesa,bike,4.3
4778,Tina Rodriguez,Morbi,scooter,3.8
4779,Brittney Contreras,Ahmedabad,scooter,3.8
4780,Justin Barrera,Nadiad,bicycle,4.7
4781,Carlos Turner,Amreli,bicycle,4.6
4782,Gerald Austin,Nadiad,scooter,3.9
4783,Ronnie Garcia,Mehsana,bicycle,4.3
4784,Jeremiah Nelson,Kalol,bike,4.7
4785,Carlos Williams,Bhavnagar,scooter,4.3
4786,James Wilson,Nadiad,scooter,4.2
4787,Eric Palmer,Palanpur,bicycle,3.8
4788,Valerie Hernandez,Nadiad,bicycle,4.6
4789,Brian Thompson,Valsad,bicycle,3.5
4790,Wesley Murphy,Surendranagar,bicycle,3.8
4791,Jill Johnson,Surendranagar,bicycle,4.4
4792,Juan Mitchell,Gandhinagar,scooter,3.9
4793,Lucas Richards,Veraval,scooter,4.5
4794,Seth Krueger,Junagadh,bicycle,3.9
4795,David Warren,Navsari,scooter,4.6
4796,Mike Nichols,Deesa,scooter,3.6
4797,Amanda Gomez,Nadiad,bicycle,4.7
4798,Debbie Barr,Jamnagar,bike,3.7
4799,Caitlin Bishop,Vapi,scooter,4.1
4800,Terry Allen,Nadiad,bicycle,3.8
4801,Angela Vaughn,Gandhinagar,bicycle,4.7
4802,Mark Wilson,Modasa,scooter,3.9
4803,Stanley Kennedy,Surat,scooter,4.8
4804,Bradley Barry,Godhra,bike,3.9
4805,Joe Garrison,Deesa,scooter,3.5
4806,Ronald Rodriguez,Bhavnagar,scooter,3.6
4807,Charles Roberts,Patan,bicycle,3.8
4808,Karla Middleton,Surat,scooter,4.0
4809,Heather Hooper,Kalol,bicycle,4.0
4810,Timothy Vaughn,Kalol,scooter,4.9
4811,Natalie Campbell,Gandhinagar,bicycle,3.6
4812,Tracy Rodriguez,Surendranagar,bike,4.5
4813,Kenneth Gray,Godhra,scooter,3.8
4814,Stacey Mann,Morbi,scooter,4.4
4815,Joyce David,Modasa,bicycle,3.7
4816,Trevor Diaz,Dahod,bike,3.9
4817,Danny Martin,Dahod,bike,3.6
4818,Cory Fisher,Modasa,scooter,4.3
4819,Rebecca Nelson,Palanpur,bicycle,3.9
4820,Heather King,Amreli,bike,3.6
4821,Michelle Adams,Bhavnagar,bicycle,4.6
4822,Ricardo Morgan,Kalol,scooter,4.6
4823,Andrea Delgado MD,Dahod,scooter,4.8
4824,Michael Mendoza,Porbandar,bike,4.0
4825,Eric Nelson,Vyara,bicycle,4.0
4826,Nancy Dickerson,Himmatnagar,bike,3.6
4827,Anthony Chapman,Himmatnagar,bike,4.5
4828,Jesse Yates,Mehsana,bicycle,4.4
4829,Donald Smith,Dahod,scooter,3.7
4830,Sandra Baird,Vapi,scooter,4.6
4831,Kevin Johnson,Valsad,bike,4.1
4832,Nathaniel Torres,Mehsana,bicycle,3.9
4833,Courtney Garcia,Amreli,bicycle,3.8
4834,Rachel White,Ahmedabad,bicycle,3.8
4835,Laura Dyer,Botad,bicycle,4.9
4836,Joseph Pennington,Patan,scooter,3.7
4837,Edward Ball,Morbi,bicycle,3.7
4838,Eric Baker,Veraval,bicycle,3.8
4839,Randall Wells,Veraval,scooter,4.3
4840,Ryan Pacheco,Morbi,scooter,4.0
4841,Kyle Lee,Surat,bike,4.2
4842,Melissa Cross,Porbandar,scooter,4.2
4843,Cynthia Fitzgerald,Gandhinagar,bicycle,4.6
4844,Justin Alvarez,Navsari,bicycle,4.0
4845,John Mcpherson,Modasa,bike,3.9
4846,Wendy Smith,Junagadh,bike,3.7
4847,Tracy Johnson,Bhavnagar,bike,3.7
4848,Don Gallagher,Gandhinagar,bicycle,3.5
4849,Heather Walker,Morbi,bike,4.5
4850,James Powell,Himmatnagar,bicycle,3.7
4851,Keith Parker,Vyara,bike,4.3
4852,Wesley Ferguson,Godhra,scooter,4.6
4853,Sheila Duffy,Himmatnagar,bicycle,4.5
4854,Amy Carpenter,Gandhinagar,scooter,4.6
4855,Natalie Campos,Veraval,bicycle,3.6
4856,Brian Miller,Modasa,scooter,4.1
4857,Michael Phillips,Vapi,bike,4.3
4858,William Myers,Ankleshwar,bike,3.5
4859,Richard Patrick,Vapi,scooter,4.1
4860,Erika Hernandez MD,Bharuch,bicycle,4.4
4861,James Burch,Anand,bike,4.4
4862,Samantha Potter,Deesa,scooter,4.8
4863,Tony Santos,Valsad,bike,3.8
4864,Glenda Rosales,Dahod,bicycle,4.8
4865,Ryan White,Rajkot,scooter,4.3
4866,Kevin Miller,Dahod,bike,3.5
4867,Nathan Salas,Surendranagar,bike,4.5
4868,Matthew Wilkins,Ahmedabad,bike,4.5
4869,Hannah Rivera,Porbandar,bike,4.6
4870,Anita Palmer,Anand,bicycle,3.7
4871,Michael Hunter,Modasa,bicycle,4.0
4872,Teresa Odom,Vyara,bike,4.3
4873,Jillian Grant,Nadiad,bike,4.2
4874,Joel Solomon,Kalol,scooter,4.4
4875,Jasmine Oconnell,Vapi,scooter,4.8
4876,Shane Hunter,Godhra,bicycle,4.6
4877,Nicholas Davis,Amreli,scooter,4.0
4878,James Thomas,Palanpur,bicycle,4.0
4879,Melanie Warren,Vadodara,bike,4.7
4880,Lauren Cannon,Patan,bike,4.7
4881,Susan Martinez,Mehsana,scooter,4.2
4882,Michelle Chambers,Modasa,bicycle,4.2
4883,Hannah Graves,Himmatnagar,bicycle,4.3
4884,Angela King,Surendranagar,bike,4.5
4885,Jeffrey Andrade,Vadodara,scooter,4.3
4886,David Jones,Bharuch,scooter,4.2
4887,Rodney Marshall,Palanpur,scooter,4.9
4888,James Smith,Navsari,bike,4.6
4889,Kenneth Combs,Rajkot,scooter,3.9
4890,Kenneth Haynes,Bhavnagar,bicycle,3.9
4891,Patrick Burns,Jamnagar,bike,4.5
4892,Noah Ortiz,Surat,bicycle,3.8
4893,Thomas Taylor,Mehsana,bike,3.6
4894,Leslie Jones,Godhra,bicycle,4.7
4895,David James,Rajkot,bike,4.8
4896,Edward Ward,Ahmedabad,bicycle,3.8
4897,Jodi Brock,Veraval,bike,4.8
4898,Rachael Barnes,Surendranagar,bicycle,4.6
4899,Christopher Wall,Junagadh,bicycle,4.8
4900,Mary Atkinson,Veraval,bicycle,3.5
4901,Patricia Bullock,Jamnagar,bicycle,3.9
4902,Jenna Wells,Deesa,scooter,3.9
4903,Curtis Young,Navsari,bicycle,3.6
4904,Lauren Parker,Himmatnagar,bike,4.1
4905,Timothy Price,Kalol,scooter,3.8
4906,John Larsen,Rajkot,bike,4.8
